
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39250.9,79750.6,53.0903,um,Surface,2,Center of Image Mass,Image 1,1,ATM,1,
39287.9,79692.5,53.7226,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
