
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
12.0156,13.6094,49.0762,um,Surface,BoundingBoxOO Length,1,ATM,1,
18.4258,25.6289,34.4688,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
