
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.93983,um,Nucleus,1,ATM,0,100000000,
4.0689,um,Nucleus,1,TVC,4,100000003,
3.87463,um,Nucleus,1,TVC,7,100000006,
3.7912,um,Nucleus,1,TVC,8,100000007,
5.04741,um,Nucleus,1,TVC,9,100000008,
4.03365,um,Nucleus,1,TVC,10,100000009,
3.59042,um,Nucleus,1,TVC,12,100000011,
