
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
418.215,um^2,Nucleus,1,ATM,0,100000000,
194.913,um^2,Nucleus,1,TVC,4,100000003,
163.894,um^2,Nucleus,1,TVC,7,100000006,
191.575,um^2,Nucleus,1,TVC,8,100000007,
283.319,um^2,Nucleus,1,TVC,9,100000008,
224.823,um^2,Nucleus,1,TVC,10,100000009,
137.225,um^2,Nucleus,1,TVC,12,100000011,
