
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.398067,,Cell,1,ATM,0,
0.426783,,Cell,1,TVC,4,
0.454348,,Cell,1,TVC,7,
0.466464,,Cell,1,TVC,8,
0.451693,,Cell,1,TVC,9,
0.370207,,Cell,1,TVC,10,
0.377416,,Cell,1,TVC,12,
