
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
42218.4,32594.5,202.83,um,Nucleus,Nucleus Position,1,ATM,0,100000000,
42243.6,32634.5,222.903,um,Nucleus,Nucleus Position,1,TVC,4,100000003,
42234.8,32638.7,224.009,um,Nucleus,Nucleus Position,1,TVC,7,100000006,
42233.3,32646.3,225.431,um,Nucleus,Nucleus Position,1,TVC,8,100000007,
42247,32640.7,226.037,um,Nucleus,Nucleus Position,1,TVC,9,100000008,
42245.9,32653.1,226.861,um,Nucleus,Nucleus Position,1,TVC,10,100000009,
42234,32653.2,226.82,um,Nucleus,Nucleus Position,1,TVC,12,100000011,
