
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.766606,-0.623809,0.152246,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
-0.399686,-0.916454,0.0190481,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
-0.992547,-0.115895,-0.0376683,um,Cell,Cell Ellipsoid Axis C,1,TVC,7,
-0.645316,-0.524777,0.555136,um,Cell,Cell Ellipsoid Axis C,1,TVC,9,
0.826147,-0.563197,0.0170298,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
0.698721,-0.705827,0.116612,um,Cell,Cell Ellipsoid Axis C,1,TVC,11,
