
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.92295,um,Cell,1,ATM,0,
6.58856,um,Cell,1,ATM,1,
5.75338,um,Cell,1,TVC,7,
4.87237,um,Cell,1,TVC,9,
4.67866,um,Cell,1,TVC,10,
5.63474,um,Cell,1,TVC,11,
