
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1350.69,um^2,Cell,1,TVC,0,
1063.69,um^2,Cell,1,TVC,1,
1213.33,um^2,Cell,1,TVC,2,
957.553,um^2,Cell,1,TVC,4,
3685.92,um^2,Cell,1,ATM,8,
3977.25,um^2,Cell,1,ATM,9,
