
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.65514,um,Cell,1,TVC,0,
7.36462,um,Cell,1,TVC,1,
7.22356,um,Cell,1,TVC,2,
6.00703,um,Cell,1,TVC,4,
8.69261,um,Cell,1,ATM,8,
9.79686,um,Cell,1,ATM,9,
