
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.900892,-0.40072,0.166786,um,Cell,Cell Ellipsoid Axis C,1,ATM,7,
-0.939468,-0.337589,0.0585933,um,Cell,Cell Ellipsoid Axis C,1,ATM,9,
0.996513,-0.0219607,-0.0805017,um,Cell,Cell Ellipsoid Axis C,1,ATM,10,
0.316095,0.258061,0.912956,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
0.262788,-0.921255,-0.286762,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
