
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33401.3,87734.5,-69.0316,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,0,
33371.1,87755.8,-60.7397,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,1,
33412.6,87736.7,-44.5498,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
33407.2,87736.8,-35.363,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
33418,87738.8,-36.9211,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
