
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44084.8,93085.8,14.4063,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,2,
44062.8,93063.7,40.3789,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
