
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
7623.67,um^3,Cell,1,ATM,0,
11868.7,um^3,Cell,1,ATM,1,
2196.42,um^3,Cell,1,TVC,2,
897.358,um^3,Cell,1,TVC,3,
1324.32,um^3,Cell,1,TVC,4,
1757.32,um^3,Cell,1,TVC,5,
