
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42316.8,54523.8,91.766,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
42336,54526.8,94.4062,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
42326.9,54573.1,97.5928,um,Cell,Cell Center of Homogeneous Mass,1,TVC,10,
42331,54598.5,104.107,um,Cell,Cell Center of Homogeneous Mass,1,TVC,11,
42326.8,54580.5,105.553,um,Cell,Cell Center of Homogeneous Mass,1,TVC,12,
42328.6,54588.6,106.168,um,Cell,Cell Center of Homogeneous Mass,1,TVC,13,
