
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40111.5,87568.9,80.6705,um,Surface,1,Center of Image Mass,Image 1,1,ATM,5,
40171.9,87602.7,82.4643,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
