
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43493.9,61594.7,-22.7663,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
43545.7,61630.1,-49.2578,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
