
Cell Ellipsoid Axis Length C
 ==================== 
Cell Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
6.98344,um,Cell,1,TVC,0,
8.82806,um,Cell,1,TVC,1,
9.45346,um,Cell,1,TVC,2,
13.9922,um,Cell,1,ATM,3,
9.79289,um,Cell,1,TVC,4,
25.428,um,Cell,1,ATM,5,
18.8953,um,Cell,1,ATM,6,
