
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.448043,,Cell,1,TVC,1,
0.375049,,Cell,1,TVC,2,
0.456986,,Cell,1,TVC,5,
0.509904,,Cell,1,TVC,6,
0.415103,,Cell,1,ATM,10,
0.328621,,Cell,1,ATM,11,
