
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1432.78,um^2,Cell,1,TVC,3,
2199.56,um^2,Cell,1,TVC,7,
1347.18,um^2,Cell,1,TVC,8,
1675.51,um^2,Cell,1,TVC,9,
4757.15,um^2,Cell,1,ATM,10,
3918.87,um^2,Cell,1,ATM,12,
