
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43682,61188.3,89.6784,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,10,
43667.1,61163.2,103.058,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,12,
43726.7,61246.8,82.6701,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
43717.7,61232.1,84.1727,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
43726.1,61238.2,83.3977,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,8,
43727.8,61231,85.529,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,9,
