
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.543953,-0.705271,0.454652,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.285326,0.121528,0.950694,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
