
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
21.2969,46.8594,27.5231,um,Surface,BoundingBoxAA Length,1,ATM,0,
34.9258,40.3125,32.6042,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
