
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36307.1,54474.7,171.264,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
36265.3,54460.5,180.68,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
36251.5,54393.1,160.21,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
36261.2,54388.3,159.695,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
36248.5,54409.9,160.208,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
36260.4,54400.6,163.052,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
