
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-3.45312,2.15234,-0.868683,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,8,100000008,
1.84375,2.1875,-2.98627,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,9,100000009,
1.41406,0.53125,-1.41873,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,0,100000000,
1.34766,1.51172,-0.899628,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,1,100000001,
1.45312,-1.81641,-1.18462,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
1.62109,-0.523438,-1.61087,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
