
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.03158,um,Surface,1,ATMgroup,0,
9.66786,um,Surface,1,TVCgroup,2,
