
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
52.5352,61.0547,35.1449,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
22.7188,22.4336,21.1716,um,Surface,BoundingBoxAA Length,1,TVCgroup,4,
