
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35074.5,58238.7,16.566,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
35022.6,58201.7,44.6411,um,Surface,Center of Homogeneous Mass,1,TVCgroup,4,
