
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
42.1504,um,Surface,1,ATMgroup,0,
12.2664,um,Surface,1,TVCgroup,4,
