
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40782.8,41253.9,134.414,um,Surface,Position,1,ATMgroup,0,
40741.9,41309.4,100.237,um,Surface,Position,1,TVCgroup,1,
