
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
32950,65239.1,26.6296,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,2,100000002,
32984,65276.3,38.7944,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,4,100000004,
33003,65284.3,44.6404,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,7,100000007,
33006.2,65272.5,44.7054,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,8,100000008,
32997.1,65276.5,44.975,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,9,100000009,
33013.4,65279.5,46.0472,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,11,100000011,
