
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.6709,15.6317,27.2408,um,Cell,Cell BoundingBoxOO Length,1,ATM,1,
14.4685,16.573,23.8985,um,Cell,Cell BoundingBoxOO Length,1,TVC,8,
15.2437,15.9194,28.6199,um,Cell,Cell BoundingBoxOO Length,1,TVC,9,
15.4411,21.077,33.2705,um,Cell,Cell BoundingBoxOO Length,1,TVC,10,
16.9615,16.9241,20.9409,um,Cell,Cell BoundingBoxOO Length,1,TVC,11,
16.4537,15.1483,20.1558,um,Cell,Cell BoundingBoxOO Length,1,TVC,12,
