
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.658025,,Cell,1,ATM,1,
0.512701,,Cell,1,TVC,8,
0.489583,,Cell,1,TVC,9,
0.438949,,Cell,1,TVC,10,
0.456881,,Cell,1,TVC,11,
0.433588,,Cell,1,TVC,12,
