
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.53178,um,Nucleus,1,ATM,1,100000006,
2.84965,um,Nucleus,1,TVC,8,100000007,
2.40239,um,Nucleus,1,TVC,9,100000008,
3.03809,um,Nucleus,1,TVC,10,100000009,
3.15126,um,Nucleus,1,TVC,11,100000010,
3.26231,um,Nucleus,1,TVC,12,100000011,
