
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.403562,-0.91495,-0.00202357,um,Surface,Ellipsoid Axis C,1,ATM,2,
-0.881547,-0.242357,-0.40514,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
