
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
34.3785,um,Surface,1,ATMgroup,0,
23.2923,um,Surface,1,TVCgroup,2,
