
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40360.1,58868.6,19.7156,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
40310.6,58783.7,-0.985276,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
