
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
754.69,um^3,Cell,1,TVC,1,
1304.22,um^3,Cell,1,TVC,2,
1757.13,um^3,Cell,1,TVC,3,
907.408,um^3,Cell,1,TVC,4,
5088.28,um^3,Cell,1,ATM,5,
4267.72,um^3,Cell,1,ATM,6,
