
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0.847818,um,Cell,Image 1,1,TVC,1,
1.27173,um,Cell,Image 1,1,TVC,2,
1.27173,um,Cell,Image 1,1,TVC,3,
3.81518,um,Cell,Image 1,1,TVC,4,
10.1738,um,Cell,Image 1,1,ATM,5,
8.90208,um,Cell,Image 1,1,ATM,6,
