
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
1.90317,um,Nucleus,1,TVC,1,100000000,
2.81051,um,Nucleus,1,TVC,2,100000001,
2.52342,um,Nucleus,1,TVC,3,100000002,
2.25207,um,Nucleus,1,TVC,4,100000003,
3.01069,um,Nucleus,1,ATM,5,100000004,
3.6361,um,Nucleus,1,ATM,6,100000005,
