
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.8021,um,Surface,1,ATMgroup,0,
5.68014,um,Surface,1,TVCgroup,2,
