
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.442712,0.170406,-0.880323,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.207384,-0.840005,-0.501382,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
