
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
33.8542,um,Surface,1,ATMgroup,0,
17.2258,um,Surface,1,TVCgroup,2,
