
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.61652,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,11,100000010,
1.30925,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,12,100000011,
1.60751,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000004,
0.454647,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,6,100000005,
2.2477,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,7,100000006,
2.51235,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,8,100000007,
