
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.671189,-0.714607,0.197084,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.403883,0.912971,0.0579841,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
