
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.96324,um,Surface,1,ATMgroup,0,
7.02516,um,Surface,1,TVCgroup,3,
