
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.461414,,Cell,1,ATM,0,
0.473083,,Cell,1,ATM,1,
0.585137,,Cell,1,TVC,4,
0.513817,,Cell,1,TVC,5,
0.419917,,Cell,1,TVC,6,
0.499129,,Cell,1,TVC,7,
