
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.7089,11.2892,12.7642,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000004,
7.99748,11.5003,13.3481,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000005,
6.71193,7.27843,8.06135,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
5.12071,6.00047,8.88313,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
5.16733,6.65955,8.58123,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
5.05871,6.32619,8.32848,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
