
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.17333,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000006,
1.98724,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000000,
1.88007,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000001,
1.13094,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000002,
3.17616,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000003,
1.31917,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000004,
3.93576,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,6,100000005,
