
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34384.2,44559.6,166.233,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,0,
34456.7,44585.7,141.25,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
34443.8,44580.3,144.275,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
34430.8,44583.6,147.577,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
34454.4,44578.5,150.925,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
34418.9,44584.8,153.01,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
34446.2,44572,155.581,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
