
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.2686,um,Cell,1,ATM,0,
8.81983,um,Cell,1,TVC,1,
8.33059,um,Cell,1,TVC,2,
7.62103,um,Cell,1,TVC,3,
8.40152,um,Cell,1,TVC,4,
7.93767,um,Cell,1,TVC,5,
6.84307,um,Cell,1,TVC,6,
