
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.2695,18.9805,47.0703,um,Surface,BoundingBoxOO Length,1,ATM,0,
22.8281,26.3164,39.2432,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
