
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
89.5375,107.387,-44.8868,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
46.7547,34.7115,-28.649,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
