
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.495151,,Cell,1,TVC,0,
0.484748,,Cell,1,TVC,1,
0.512795,,Cell,1,TVC,2,
0.513629,,Cell,1,TVC,3,
0.509087,,Cell,1,ATM,4,
0.498562,,Cell,1,ATM,5,
