
Nucleus Generation
 ==================== 
Nucleus Generation,Unit,Category,Time,Default Labels,CellID,ID,
0,,Nucleus,1,TVC,2,100000000,
0,,Nucleus,1,TVC,4,100000002,
0,,Nucleus,1,TVC,5,100000003,
0,,Nucleus,1,TVC,8,100000006,
0,,Nucleus,1,ATM,11,100000010,
0,,Nucleus,1,ATM,12,100000011,
