
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35219.9,84604,-17.3419,um,Surface,1,Center of Image Mass,Image 1,1,ATM,6,
35213.6,84647.5,-38.1678,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
