
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35220.2,84604.3,-17.2538,um,Surface,Center of Homogeneous Mass,1,ATM,6,
35214.2,84647.7,-38.2718,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
