
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.346605,,Cell,1,TVC,1,
0.413082,,Cell,1,TVC,3,
0.377487,,Cell,1,ATM,6,
0.344338,,Cell,1,ATM,8,
0.212964,,Cell,1,ATM,9,
