
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.19949,um,Nucleus,1,TVC,1,100000001,
3.64576,um,Nucleus,1,TVC,3,100000003,
5.57976,um,Nucleus,1,ATM,6,100000006,
4.23658,um,Nucleus,1,ATM,8,100000008,
4.98783,um,Nucleus,1,ATM,9,100000009,
