
Nucleus Distance from Nucleus Membrane to Cell Membrane
 ==================== 
Nucleus Distance from Nucleus Membrane to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
0.283959,um,Nucleus,1,TVC,1,100000001,
1.41985,um,Nucleus,1,TVC,3,100000003,
0.283931,um,Nucleus,1,ATM,6,100000006,
0.283975,um,Nucleus,1,ATM,8,100000008,
0.283987,um,Nucleus,1,ATM,9,100000009,
