
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0.847824,um,Cell,Image 1,1,TVC,2,
4.23909,um,Cell,Image 1,1,TVC,3,
9.74991,um,Cell,Image 1,1,TVC,4,
4.66299,um,Cell,Image 1,1,TVC,5,
0,um,Cell,Image 1,1,ATM,6,
6.35864,um,Cell,Image 1,1,ATM,7,
