
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1131.89,um^3,Cell,1,TVC,1,
2949.81,um^3,Cell,1,TVC,3,
978.23,um^3,Cell,1,TVC,4,
2484.99,um^3,Cell,1,TVC,7,
6143.95,um^3,Cell,1,ATM,8,
6352.27,um^3,Cell,1,ATM,9,
