
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.469808,,Cell,1,ATM,0,
0.608766,,Cell,1,ATM,1,
0.552685,,Cell,1,TVC,4,
0.456012,,Cell,1,TVC,5,
0.396807,,Cell,1,TVC,7,
0.281542,,Cell,1,TVC,11,
