
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.645435,,Nucleus,1,TVC,2,100000000,
0.639833,,Nucleus,1,TVC,3,100000002,
0.652417,,Nucleus,1,TVC,4,100000003,
0.639004,,Nucleus,1,TVC,5,100000004,
0.638462,,Nucleus,1,TVC,6,100000005,
0.608605,,Nucleus,1,ATM,1,100000009,
